"dataPackageID"	"systemID"	"title"	"givenName"	"middleInitial"	"surName"	"role"	"organizationName"	"email"	"onlineDescription"	"url"
"knb-lter-arc.20111.2"	"EDI"						"lter"	"jpz@msu.edu"	"Zarnetske, J., W. Bowden, and B. Abbot. 2020. High-frequency dissolved organic carbon and nitrate from the Oksrukuyik Creek outlet near Toolik Field Station,Alaska, summer 2017-2019 ver 2. Environmental Data Initiative. https://doi.org/10.6073/pasta/fb47b07e505571a82db50effa8200627"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-arc&identifier=20111&revision=2"
"knb-lter-arc.20112.1"	"EDI"						"lter"	"jpz@msu.edu"	"Zarnetske, J., W. Bowden, and B. Abbot. 2020. High-frequency dissolved organic carbon and nitrate from the Trevor Creek outlet near Toolik Field Station, Alaska, summer 2017-2019 ver 1. Environmental Data Initiative. https://doi.org/10.6073/pasta/3bd6a1d2d9487546f32d46d2943c6e43"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-arc&identifier=20112&revision=1"
"knb-lter-arc.20112.1"	"EDI"						"lter"	"jpz@msu.edu"	"Zarnetske, J., W. Bowden, and B. Abbot. 2020. High-frequency dissolved organic carbon and nitrate from the Trevor Creek outlet near Toolik Field Station, Alaska, summer 2017-2019 ver 1. Environmental Data Initiative. https://doi.org/10.6073/pasta/3bd6a1d2d9487546f32d46d2943c6e43"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-arc&identifier=20112&revision=1"
"knb-lter-arc.20118.1"	"EDI"						"lter"	"Breck.Bowden@uvm.edu"	"Bowden, W. 2021. Kuparuk River stream temperature and discharge measured each summer, Dalton Road crossing, Arctic LTER Toolik Field Staion, Alaska 1978-2019 ver 1. Environmental Data Initiative. https://doi.org/10.6073/pasta/b407edbe788d9be27662009e1be8331b (Accessed 2021-10-13)."	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-arc&identifier=20118&revision=1"
"knb-lter-arc.20118.1"	"EDI"						"lter"	"Breck.Bowden@uvm.edu"	"Bowden, W. 2021. Kuparuk River stream temperature and discharge measured each summer, Dalton Road crossing, Arctic LTER Toolik Field Staion, Alaska 1978-2019 ver 1. Environmental Data Initiative. https://doi.org/10.6073/pasta/b407edbe788d9be27662009e1be8331b (Accessed 2021-10-13)."	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-arc&identifier=20118&revision=1"
"knb-lter-arc.20120.1"	"EDI"						"lter"	"Breck.Bowden@uvm.edu"	"Bowden, W. 2021. Roche Moutonnee Creek and Trevor Creek stream temperature and discharge measured each summer, Arctic LTER Toolik Field Station, Alaska, 2015-2019 ver 1. Environmental Data Initiative. https://doi.org/10.6073/pasta/241545f73a73e9d8b7b615e21e5cea2c (Accessed 2021-10-13)."	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-arc&identifier=20120&revision=1"
"knb-lter-arc.20120.1"	"EDI"						"lter"	"Breck.Bowden@uvm.edu"	"Bowden, W. 2021. Roche Moutonnee Creek and Trevor Creek stream temperature and discharge measured each summer, Arctic LTER Toolik Field Station, Alaska, 2015-2019 ver 1. Environmental Data Initiative. https://doi.org/10.6073/pasta/241545f73a73e9d8b7b615e21e5cea2c (Accessed 2021-10-13)."	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-arc&identifier=20120&revision=1"
"knb-lter-bes.3110.220"	"EDI"						"lter"	"besim@caryinstitute.org"	"Welty, C. and J. Lagrosa. 2020. Baltimore Ecosystem Study: Precipitation measurements at eight stations ver 220. Environmental Data Initiative. https://doi.org/10.6073/pasta/d641020eacb963f4e9a3db40c0de4ec0"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-bes&identifier=3110&revision=220"
"knb-lter-bes.3110.220"	"EDI"						"lter"	"besim@caryinstitute.org"	"Welty, C. and J. Lagrosa. 2020. Baltimore Ecosystem Study: Precipitation measurements at eight stations ver 220. Environmental Data Initiative. https://doi.org/10.6073/pasta/d641020eacb963f4e9a3db40c0de4ec0"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-bes&identifier=3110&revision=220"
"knb-lter-bes.3200.100"	"EDI"						"lter"	"walshj@caryinstitute.org"	"Cary Institute Of Ecosystem Studies, J. Lagrosa, and C. Welty. 2017. GIS Shapefile, Spatial boundaries and land cover summaries for eight sub-watersheds of the Baltimore Ecosystem Study LTER ver 100. Environmental Data Initiative. https://doi.org/10.6073/pasta/ad0cce16ef6165913ea26b97e295f985"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-bes&identifier=3200&revision=100"
"knb-lter-bes.3200.100"	"EDI"						"lter"	"walshj@caryinstitute.org"	"Cary Institute Of Ecosystem Studies, J. Lagrosa, and C. Welty. 2017. GIS Shapefile, Spatial boundaries and land cover summaries for eight sub-watersheds of the Baltimore Ecosystem Study LTER ver 100. Environmental Data Initiative. https://doi.org/10.6073/pasta/ad0cce16ef6165913ea26b97e295f985"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-bes&identifier=3200&revision=100"
"knb-lter-bes.700.601"	"EDI"						"lter"	"besim@caryinstitute.org"	"Groffman, P.M., E. Rosi, and L.D. Martel. 2020. Baltimore Ecosystem Study: Stream chemistry for core sites in Gwynns Falls ver 601. Environmental Data Initiative. https://doi.org/10.6073/pasta/45129da171f2a8ab5a96e9743d0d644b"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-bes&identifier=700&revision=601"
"knb-lter-bes.700.601"	"EDI"						"lter"	"besim@caryinstitute.org"	"Groffman, P.M., E. Rosi, and L.D. Martel. 2020. Baltimore Ecosystem Study: Stream chemistry for core sites in Gwynns Falls ver 601. Environmental Data Initiative. https://doi.org/10.6073/pasta/45129da171f2a8ab5a96e9743d0d644b"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-bes&identifier=700&revision=601"
"knb-lter-bes.800.440"	"EDI"						"lter"	"besim@caryinstitute.org"	"Groffman, P.M., E. Rosi, and L.D. Martel. 2020. Baltimore Ecosystem Study: Stream chemistry for Gwynns Falls Upper Tributaries ver 440. Environmental Data Initiative. https://doi.org/10.6073/pasta/5f15b7aa8d3f57d9e05a0392c6f57749"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-bes&identifier=800&revision=440"
"knb-lter-bes.800.440"	"EDI"						"lter"	"besim@caryinstitute.org"	"Groffman, P.M., E. Rosi, and L.D. Martel. 2020. Baltimore Ecosystem Study: Stream chemistry for Gwynns Falls Upper Tributaries ver 440. Environmental Data Initiative. https://doi.org/10.6073/pasta/5f15b7aa8d3f57d9e05a0392c6f57749"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-bes&identifier=800&revision=440"
"knb-lter-bes.900.450"	"EDI"						"lter"	"besim@caryinstitute.org"	"Groffman, P.M. and L. Martel. 2020. Baltimore Ecosystem Study: Stream chemistry for Cub Hill sites ver 450. Environmental Data Initiative. https://doi.org/10.6073/pasta/26ec54ad3c51ac3aa6939602385c4016"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-bes&identifier=900&revision=450"
"knb-lter-bes.900.450"	"EDI"						"lter"	"besim@caryinstitute.org"	"Groffman, P.M. and L. Martel. 2020. Baltimore Ecosystem Study: Stream chemistry for Cub Hill sites ver 450. Environmental Data Initiative. https://doi.org/10.6073/pasta/26ec54ad3c51ac3aa6939602385c4016"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-bes&identifier=900&revision=450"
"knb-lter-bnz.142.23"	"EDI"						"lter"	"uaf-bnz-im-team@alaska.edu"	"K. Van Cleve, F.S. Chapin, R.W. Ruess, J.B. Jones, and Bonanza Creek LTER. 2018. Caribou-Poker Creeks Research Watershed: Daily Flow Rates for C2, C3, C4 ver 22. Environmental Data Initiative. https://doi.org/10.6073/pasta/aeedef3523750fe9f80e187c5b86fe5e"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-bnz&identifier=142&revision=23"
"knb-lter-bnz.142.23"	"EDI"						"lter"	"uaf-bnz-im-team@alaska.edu"	"K. Van Cleve, F.S. Chapin, R.W. Ruess, J.B. Jones, and Bonanza Creek LTER. 2018. Caribou-Poker Creeks Research Watershed: Daily Flow Rates for C2, C3, C4 ver 22. Environmental Data Initiative. https://doi.org/10.6073/pasta/aeedef3523750fe9f80e187c5b86fe5e"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-bnz&identifier=142&revision=23"
"knb-lter-bnz.152.22"	"EDI"						"lter"	"uaf-bnz-im-team@alaska.edu"	"Jones, J.B., F.S. Chapin, R.W. Ruess, and Bonanza Creek LTER. 2020. Bonanza Creek LTER: Stream water chemistry from 2001 to Present in the Caribou Poker Creek Research Watershed near Fairbanks, Alaska ver 22. Environmental Data Initiative. https://doi.org/10.6073/pasta/1254206acf71d27ca1e5e00f38e5eded"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-bnz&identifier=152&revision=22"
"knb-lter-bnz.152.22"	"EDI"						"lter"	"uaf-bnz-im-team@alaska.edu"	"Jones, J.B., F.S. Chapin, R.W. Ruess, and Bonanza Creek LTER. 2020. Bonanza Creek LTER: Stream water chemistry from 2001 to Present in the Caribou Poker Creek Research Watershed near Fairbanks, Alaska ver 22. Environmental Data Initiative. https://doi.org/10.6073/pasta/1254206acf71d27ca1e5e00f38e5eded"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-bnz&identifier=152&revision=22"
"knb-lter-bnz.157.18"	"EDI"						"lter"	"uaf-bnz-im-team@alaska.edu"	"Chapin, F.S., R.W. Ruess, and Bonanza Creek LTER. 2014. National Atmospheric Deposition Program (NADP): Concentration Data, 1992 - Present ver 18. Environmental Data Initiative. https://doi.org/10.6073/pasta/3ad90011d0bd2e5c75c741a430ed287b"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-bnz&identifier=157&revision=18"
"knb-lter-bnz.157.18"	"EDI"						"lter"	"uaf-bnz-im-team@alaska.edu"	"Chapin, F.S., R.W. Ruess, and Bonanza Creek LTER. 2014. National Atmospheric Deposition Program (NADP): Concentration Data, 1992 - Present ver 18. Environmental Data Initiative. https://doi.org/10.6073/pasta/3ad90011d0bd2e5c75c741a430ed287b"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-bnz&identifier=157&revision=18"
"knb-lter-bnz.159.19"	"EDI"						"lter"	"uaf-bnz-im-team@alaska.edu"	"Jones, J.B., L.D. Hinzman, and Bonanza Creek LTER. 2016. Caribou-Poker Creeks Research Watershed: Water and streambed temperature, 1994 ver 19. Environmental Data Initiative. https://doi.org/10.6073/pasta/b6aa9375f2c731584300420a638cf53f"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-bnz&identifier=159&revision=19"
"knb-lter-bnz.159.19"	"EDI"						"lter"	"uaf-bnz-im-team@alaska.edu"	"Jones, J.B., L.D. Hinzman, and Bonanza Creek LTER. 2016. Caribou-Poker Creeks Research Watershed: Water and streambed temperature, 1994 ver 19. Environmental Data Initiative. https://doi.org/10.6073/pasta/b6aa9375f2c731584300420a638cf53f"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-bnz&identifier=159&revision=19"
"knb-lter-bnz.167.25"	"EDI"						"lter"	"uaf-bnz-im-team@alaska.edu"	"Chapin, F.S., R.W. Ruess, and Bonanza Creek LTER. 2018. Caribou-Poker Creeks Research Watershed: Hourly Precipitation data, 1998 to Present ver 21. Environmental Data Initiative. https://doi.org/10.6073/pasta/0e9cae76b3de1bb219fdc930832b67bb"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-bnz&identifier=167&revision=25"
"knb-lter-bnz.167.25"	"EDI"						"lter"	"uaf-bnz-im-team@alaska.edu"	"Chapin, F.S., R.W. Ruess, and Bonanza Creek LTER. 2018. Caribou-Poker Creeks Research Watershed: Hourly Precipitation data, 1998 to Present ver 21. Environmental Data Initiative. https://doi.org/10.6073/pasta/0e9cae76b3de1bb219fdc930832b67bb"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-bnz&identifier=167&revision=25"
"knb-lter-hbr.1.15"	"EDI"						"lter"	"hbr-im@lternet.edu"	"USDA Forest Service, Northern Research Station. 2020. Hubbard Brook Experimental Forest: Instantaneous Streamflow by Watershed, 1956 – present ver 14. Environmental Data Initiative. https://doi.org/10.6073/pasta/87584eda806dd5a480423b6bfefec577."	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-hbr&identifier=1&revision=15"
"knb-lter-hbr.1.15"	"EDI"						"lter"	"hbr-im@lternet.edu"	"USDA Forest Service, Northern Research Station. 2020. Hubbard Brook Experimental Forest: Instantaneous Streamflow by Watershed, 1956 – present ver 14. Environmental Data Initiative. https://doi.org/10.6073/pasta/87584eda806dd5a480423b6bfefec577."	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-hbr&identifier=1&revision=15"
"knb-lter-hbr.13.18"	"EDI"						"lter"	"hbr-im@lternet.edu"	"USDA Forest Service, Northern Research Station. 2021. Hubbard Brook Experimental Forest: Daily Precipitation Rain Gage Measurements, 1956 - present ver 16. Environmental Data Initiative. https://doi.org/10.6073/pasta/1391b5fa8c342a30df1957a78b38096e."	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-hbr&identifier=13&revision=18"
"knb-lter-hbr.13.18"	"EDI"						"lter"	"hbr-im@lternet.edu"	"USDA Forest Service, Northern Research Station. 2021. Hubbard Brook Experimental Forest: Daily Precipitation Rain Gage Measurements, 1956 - present ver 16. Environmental Data Initiative. https://doi.org/10.6073/pasta/1391b5fa8c342a30df1957a78b38096e."	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-hbr&identifier=13&revision=18"
"knb-lter-hbr.208.8"	"EDI"						"lter"	"hbr-im@lternet.edu"	"Hubbard Brook Watershed Ecosystem Record (HBWatER). 2021. Continuous precipitation and stream chemistry data, Hubbard Brook Ecosystem Study, 1963 – present. ver 6. Environmental Data Initiative. https://doi.org/10.6073/pasta/ee9815b41b79c134fd714736ce98676a."	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-hbr&identifier=208&revision=8"
"knb-lter-hbr.208.8"	"EDI"						"lter"	"hbr-im@lternet.edu"	"Hubbard Brook Watershed Ecosystem Record (HBWatER). 2021. Continuous precipitation and stream chemistry data, Hubbard Brook Ecosystem Study, 1963 – present. ver 6. Environmental Data Initiative. https://doi.org/10.6073/pasta/ee9815b41b79c134fd714736ce98676a."	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-hbr&identifier=208&revision=8"
"knb-lter-knz.10.14"	"EDI"						"lter"	"knzlter@ksu.edu"	"Dodds, W. 2021. ASD06 Stream discharge measured at the flumes on watershed N02B at Konza Prairie ver 14. Environmental Data Initiative. https://doi.org/10.6073/pasta/2c832e5ed96b2a203a0df79aac5bd6b3"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-knz&identifier=10&revision=14"
"knb-lter-knz.10.14"	"EDI"						"lter"	"knzlter@ksu.edu"	"Dodds, W. 2021. ASD06 Stream discharge measured at the flumes on watershed N02B at Konza Prairie ver 14. Environmental Data Initiative. https://doi.org/10.6073/pasta/2c832e5ed96b2a203a0df79aac5bd6b3"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-knz&identifier=10&revision=14"
"knb-lter-knz.16.11"	"EDI"						"lter"	"knzlter@ksu.edu"	"Dodds, W. 2020. AWT02 Water temperature measured continuously in Konza Prairie streams ver 11. Environmental Data Initiative. https://doi.org/10.6073/pasta/f57e26052916d81fa9b5e1f78fdc6422"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-knz&identifier=16&revision=11"
"knb-lter-knz.16.11"	"EDI"						"lter"	"knzlter@ksu.edu"	"Dodds, W. 2020. AWT02 Water temperature measured continuously in Konza Prairie streams ver 11. Environmental Data Initiative. https://doi.org/10.6073/pasta/f57e26052916d81fa9b5e1f78fdc6422"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-knz&identifier=16&revision=11"
"knb-lter-knz.20.9"	"EDI"						"lter"	"knzlter@ksu.edu"	"Dodds, W. 2021. ASS01 Suspended sediments in streams impacted by prescribed buring, grazing and woody vegetation removal at Konza Prairie ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/a18e25742ac8ff40321d753f61048fe8"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-knz&identifier=20&revision=9"
"knb-lter-knz.20.9"	"EDI"						"lter"	"knzlter@ksu.edu"	"Dodds, W. 2021. ASS01 Suspended sediments in streams impacted by prescribed buring, grazing and woody vegetation removal at Konza Prairie ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/a18e25742ac8ff40321d753f61048fe8"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-knz&identifier=20&revision=9"
"knb-lter-knz.21.6"	"EDI"						"lter"	"knzlter@ksu.edu"	"Dodds, W. 2020. ASW01 Stream water quality at the flumes on watersheds N04D and N02B and at the Shane Creek crossing on watershed SA at Konza Prairie ver 6. Environmental Data Initiative. https://doi.org/10.6073/pasta/c0a37672acf4c6b7233439707100fcd3"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-knz&identifier=21&revision=6"
"knb-lter-knz.21.6"	"EDI"						"lter"	"knzlter@ksu.edu"	"Dodds, W. 2020. ASW01 Stream water quality at the flumes on watersheds N04D and N02B and at the Shane Creek crossing on watershed SA at Konza Prairie ver 6. Environmental Data Initiative. https://doi.org/10.6073/pasta/c0a37672acf4c6b7233439707100fcd3"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-knz&identifier=21&revision=6"
"knb-lter-knz.230.5"	"EDI"						"lter"	"knzlter@ksu.edu"	"Blackmore, P. 2020. GIS30 GIS Coverages Defining Sample Locations for Abiotic Datasets on Konza Prairie (1972-present) ver 5. Environmental Data Initiative. https://doi.org/10.6073/pasta/d97e3334793585fc93afee3afa52311c"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-knz&identifier=230&revision=5"
"knb-lter-knz.230.5"	"EDI"						"lter"	"knzlter@ksu.edu"	"Blackmore, P. 2020. GIS30 GIS Coverages Defining Sample Locations for Abiotic Datasets on Konza Prairie (1972-present) ver 5. Environmental Data Initiative. https://doi.org/10.6073/pasta/d97e3334793585fc93afee3afa52311c"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-knz&identifier=230&revision=5"
"knb-lter-knz.230.5"	"EDI"						"lter"	"knzlter@ksu.edu"	"Blackmore, P. 2020. GIS30 GIS Coverages Defining Sample Locations for Abiotic Datasets on Konza Prairie (1972-present) ver 5. Environmental Data Initiative. https://doi.org/10.6073/pasta/d97e3334793585fc93afee3afa52311c"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-knz&identifier=230&revision=5"
"knb-lter-knz.230.5"	"EDI"						"lter"	"knzlter@ksu.edu"	"Blackmore, P. 2020. GIS30 GIS Coverages Defining Sample Locations for Abiotic Datasets on Konza Prairie (1972-present) ver 5. Environmental Data Initiative. https://doi.org/10.6073/pasta/d97e3334793585fc93afee3afa52311c"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-knz&identifier=230&revision=5"
"knb-lter-knz.4.17"	"EDI"						"lter"	"knzlter@ksu.edu"	"Blair, J. 2021. NBP01 Nitrogen and phosphorus in bulk precipitation at Konza Prairie ver 6. Environmental Data Initiative. https://doi.org/10.6073/pasta/654104fb27d0cdc87f77394a035efc85"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-knz&identifier=4&revision=17"
"knb-lter-knz.4.17"	"EDI"						"lter"	"knzlter@ksu.edu"	"Nippert, J. 2021. APT01 Daily precipitation amounts measured at multiple sites across konza prairie ver 16. Environmental Data Initiative. https://doi.org/10.6073/pasta/2340ccbafae18aff94f9c2d1b7c1a259"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-knz&identifier=4&revision=17"
